"x";"y";"layer";"pred"
683231,851491795;8050127,48871695;3;206,884241003312
683251,767615759;8050127,48871695;3;206,854788673123
683271,683739723;8050127,48871695;3;206,825638786012
683291,599863688;8050127,48871695;3;206,79631894089
683311,515987652;8050127,48871695;3;206,76622194993
683331,432111616;8050127,48871695;3;206,734613842022
683351,34823558;8050127,48871695;3;206,700680830996
683371,264359544;8050127,48871695;3;206,663678447586
683391,180483508;8050127,48871695;3;206,623370627867
683411,096607473;8050127,48871695;3;206,581379386565
683431,012731437;8050127,48871695;3;206,545360159568
683450,928855401;8050127,48871695;3;206,535082193838
683470,844979365;8050127,48871695;3;206,559818857106
683490,761103329;8050127,48871695;3;206,596724386156
683510,677227293;8050127,48871695;3;206,627045602061
683530,593351258;8050127,48871695;3;206,642525667984
683550,509475222;8050127,48871695;3;206,638637256919
683570,425599186;8050127,48871695;3;206,61140151124
683590,34172315;8050127,48871695;3;206,554971744492
683610,257847114;8050127,48871695;3;206,459099105579
683689,922342971;8050127,48871695;3;205,712830732432
683709,838466935;8050127,48871695;3;205,475983645882
683729,7545909;8050127,48871695;3;205,235580301129
683749,670714864;8050127,48871695;3;205,010522786792
683769,586838828;8050127,48871695;3;204,841049208386
683789,502962792;8050127,48871695;3;204,792743274113
683809,419086756;8050127,48871695;3;204,891939108762
683231,851491795;8050107,50554541;3;207,651395298398
683251,767615759;8050107,50554541;3;207,627233608988
683271,683739723;8050107,50554541;3;207,602321600366
683291,599863688;8050107,50554541;3;207,576174907288
683311,515987652;8050107,50554541;3;207,548230481266
683331,432111616;8050107,50554541;3;207,517884793061
683351,34823558;8050107,50554541;3;207,484590647439
683371,264359544;8050107,50554541;3;207,448085407458
683391,180483508;8050107,50554541;3;207,408908427154
683411,096607473;8050107,50554541;3;207,369462525971
683431,012731437;8050107,50554541;3;207,335449226034
683450,928855401;8050107,50554541;3;207,314677276382
683470,844979365;8050107,50554541;3;207,308856206402
683490,761103329;8050107,50554541;3;207,30924899864
683510,677227293;8050107,50554541;3;207,304911007208
683530,593351258;8050107,50554541;3;207,288142740216
683550,509475222;8050107,50554541;3;207,253808229819
683570,425599186;8050107,50554541;3;207,197578242972
683590,34172315;8050107,50554541;3;207,114688584476
683610,257847114;8050107,50554541;3;207,000266956735
683630,173971079;8050107,50554541;3;206,852832707383
683729,7545909;8050107,50554541;3;205,841356374021
683749,670714864;8050107,50554541;3;205,659071316671
683769,586838828;8050107,50554541;3;205,533022004659
683789,502962792;8050107,50554541;3;205,494326729882
683809,419086756;8050107,50554541;3;205,553319452
683231,851491795;8050087,52237386;3;208,421824230361
683251,767615759;8050087,52237386;3;208,403606428308
683271,683739723;8050087,52237386;3;208,383770464937
683291,599863688;8050087,52237386;3;208,361854409777
683311,515987652;8050087,52237386;3;208,337371341059
683331,432111616;8050087,52237386;3;208,309861494047
683351,34823558;8050087,52237386;3;208,278991917611
683371,264359544;8050087,52237386;3;208,24473798367
683391,180483508;8050087,52237386;3;208,207686031954
683411,096607473;8050087,52237386;3;208,169418892343
683431,012731437;8050087,52237386;3;208,132583638041
683450,928855401;8050087,52237386;3;208,099654166919
683470,844979365;8050087,52237386;3;208,070320132836
683490,761103329;8050087,52237386;3;208,040478560751
683510,677227293;8050087,52237386;3;208,004375728896
683530,593351258;8050087,52237386;3;207,956802335354
683550,509475222;8050087,52237386;3;207,893559749571
683570,425599186;8050087,52237386;3;207,811076083329
683590,34172315;8050087,52237386;3;207,70617418905
683610,257847114;8050087,52237386;3;207,576646003656
683630,173971079;8050087,52237386;3;207,422646891917
683650,090095043;8050087,52237386;3;207,247502514691
683670,006219007;8050087,52237386;3;207,057012522936
683689,922342971;8050087,52237386;3;206,858645105177
683749,670714864;8050087,52237386;3;206,326211620373
683789,502962792;8050087,52237386;3;206,186310240962
683809,419086756;8050087,52237386;3;206,221155924963
683231,851491795;8050067,53920231;3;209,194903348975
683251,767615759;8050067,53920231;3;209,183197361963
683271,683739723;8050067,53920231;3;209,169126903895
683291,599863688;8050067,53920231;3;209,152257084485
683311,515987652;8050067,53920231;3;209,132166780966
683331,432111616;8050067,53920231;3;209,108497689598
683351,34823558;8050067,53920231;3;209,081023184514
683371,264359544;8050067,53920231;3;209,049726001959
683391,180483508;8050067,53920231;3;209,014838260036
683411,096607473;8050067,53920231;3;208,976735544829
683431,012731437;8050067,53920231;3;208,935575292624
683450,928855401;8050067,53920231;3;208,890853746988
683470,844979365;8050067,53920231;3;208,841363792754
683490,761103329;8050067,53920231;3;208,785409574187
683510,677227293;8050067,53920231;3;208,720800038329
683530,593351258;8050067,53920231;3;208,644960542483
683550,509475222;8050067,53920231;3;208,555269524517
683570,425599186;8050067,53920231;3;208,449357343907
683590,34172315;8050067,53920231;3;208,325413293273
683610,257847114;8050067,53920231;3;208,182706301611
683630,173971079;8050067,53920231;3;208,022255150342
683650,090095043;8050067,53920231;3;207,847215257936
683670,006219007;8050067,53920231;3;207,662762097638
683689,922342971;8050067,53920231;3;207,47585003092
683709,838466935;8050067,53920231;3;207,29524733886
683809,419086756;8050067,53920231;3;206,88599293896
683211,935367831;8050047,55603076;3;209,971977818668
683231,851491795;8050047,55603076;3;209,969861659844
683251,767615759;8050047,55603076;3;209,965125192933
683271,683739723;8050047,55603076;3;209,957338717759
683291,599863688;8050047,55603076;3;209,946076983062
683311,515987652;8050047,55603076;3;209,93094958885
683331,432111616;8050047,55603076;3;209,911640516219
683351,34823558;8050047,55603076;3;209,887946275861
683371,264359544;8050047,55603076;3;209,859776348114
683391,180483508;8050047,55603076;3;209,827022733261
683411,096607473;8050047,55603076;3;209,78912186042
683431,012731437;8050047,55603076;3;209,744218745551
683450,928855401;8050047,55603076;3;209,688920302044
683470,844979365;8050047,55603076;3;209,620865894074
683490,761103329;8050047,55603076;3;209,540873456815
683510,677227293;8050047,55603076;3;209,450215111897
683530,593351258;8050047,55603076;3;209,348670435801
683550,509475222;8050047,55603076;3;209,235078399033
683570,425599186;8050047,55603076;3;209,108195077845
683590,34172315;8050047,55603076;3;208,967274785203
683610,257847114;8050047,55603076;3;208,812529953781
683630,173971079;8050047,55603076;3;208,645526537456
683650,090095043;8050047,55603076;3;208,469414536387
683689,922342971;8050047,55603076;3;208,110359686733
683709,838466935;8050047,55603076;3;207,941321992091
683211,935367831;8050027,57285922;3;210,73998472597
683231,851491795;8050027,57285922;3;210,745827458313
683251,767615759;8050027,57285922;3;210,748405436751
683271,683739723;8050027,57285922;3;210,74725920405
683291,599863688;8050027,57285922;3;210,741942264199
683311,515987652;8050027,57285922;3;210,732046843535
683331,432111616;8050027,57285922;3;210,717234641114
683351,34823558;8050027,57285922;3;210,697262463538
683371,264359544;8050027,57285922;3;210,671971299225
683391,180483508;8050027,57285922;3;210,641152794904
683411,096607473;8050027,57285922;3;210,604048494111
683431,012731437;8050027,57285922;3;210,557752223693
683450,928855401;8050027,57285922;3;210,494219464967
683470,844979365;8050027,57285922;3;210,40720480081
683490,761103329;8050027,57285922;3;210,303412437485
683510,677227293;8050027,57285922;3;210,188534104878
683530,593351258;8050027,57285922;3;210,063715024188
683550,509475222;8050027,57285922;3;209,928620978243
683570,425599186;8050027,57285922;3;209,782833330604
683590,34172315;8050027,57285922;3;209,626418780885
683610,257847114;8050027,57285922;3;209,460264291292
683630,173971079;8050027,57285922;3;209,286317644319
683650,090095043;8050027,57285922;3;209,107725728364
683670,006219007;8050027,57285922;3;208,928853745293
683689,922342971;8050027,57285922;3;208,755205916459
683211,935367831;8050007,58968767;3;211,507822556716
683231,851491795;8050007,58968767;3;211,521868836794
683251,767615759;8050007,58968767;3;211,532006943193
683271,683739723;8050007,58968767;3;211,537724443899
683291,599863688;8050007,58968767;3;211,538517095037
683311,515987652;8050007,58968767;3;211,533905408741
683331,432111616;8050007,58968767;3;211,523454274866
683351,34823558;8050007,58968767;3;211,506792847023
683371,264359544;8050007,58968767;3;211,483626044043
683391,180483508;8050007,58968767;3;211,453715697694
683411,096607473;8050007,58968767;3;211,41676269685
683431,012731437;8050007,58968767;3;211,371723859229
683450,928855401;8050007,58968767;3;211,306735512371
683470,844979365;8050007,58968767;3;211,194998408442
683490,761103329;8050007,58968767;3;211,06767654445
683510,677227293;8050007,58968767;3;210,931206501793
683530,593351258;8050007,58968767;3;210,785833001603
683550,509475222;8050007,58968767;3;210,631531714408
683570,425599186;8050007,58968767;3;210,468567220972
683590,34172315;8050007,58968767;3;210,297711815242
683610,257847114;8050007,58968767;3;210,120410436954
683630,173971079;8050007,58968767;3;209,938912393336
683650,090095043;8050007,58968767;3;209,756347935812
683670,006219007;8050007,58968767;3;209,576728743316
683689,922342971;8050007,58968767;3;209,404863822352
683211,935367831;8049987,60651612;3;212,274589159428
683231,851491795;8049987,60651612;3;212,297023401948
683251,767615759;8049987,60651612;3;212,314890008685
683271,683739723;8049987,60651612;3;212,327601177762
683291,599863688;8049987,60651612;3;212,334561430989
683311,515987652;8049987,60651612;3;212,33516884426
683331,432111616;8049987,60651612;3;212,328813737235
683351,34823558;8049987,60651612;3;212,31487513822
683371,264359544;8049987,60651612;3;212,292714773663
683391,180483508;8049987,60651612;3;212,261661052078
683411,096607473;8049987,60651612;3;212,220926435439
683431,012731437;8049987,60651612;3;212,16894714288
683450,928855401;8049987,60651612;3;212,093529465164
683470,844979365;8049987,60651612;3;211,96973662706
683490,761103329;8049987,60651612;3;211,82740110145
683510,677227293;8049987,60651612;3;211,674137982052
683530,593351258;8049987,60651612;3;211,511284639442
683550,509475222;8049987,60651612;3;211,339859679599
683570,425599186;8049987,60651612;3;211,161065203186
683590,34172315;8049987,60651612;3;210,976438999319
683610,257847114;8049987,60651612;3;210,787966577577
683630,173971079;8049987,60651612;3;210,59817258858
683650,090095043;8049987,60651612;3;210,410173302669
683670,006219007;8049987,60651612;3;210,227670520056
683211,935367831;8049967,62334458;3;213,039355677119
683231,851491795;8049967,62334458;3;213,070315076608
683251,767615759;8049967,62334458;3;213,096023495558
683271,683739723;8049967,62334458;3;213,11580193179
683291,599863688;8049967,62334458;3;213,128942604582
683311,515987652;8049967,62334458;3;213,134689725985
683331,432111616;8049967,62334458;3;213,132206363933
683351,34823558;8049967,62334458;3;213,120524271892
683371,264359544;8049967,62334458;3;213,098468724354
683391,180483508;8049967,62334458;3;213,064520862431
683411,096607473;8049967,62334458;3;213,016444808409
683431,012731437;8049967,62334458;3;212,950036998874
683450,928855401;8049967,62334458;3;212,856840582362
683470,844979365;8049967,62334458;3;212,731339870477
683490,761103329;8049967,62334458;3;212,581492212186
683510,677227293;8049967,62334458;3;212,415437241746
683530,593351258;8049967,62334458;3;212,237442024584
683550,509475222;8049967,62334458;3;212,050324143446
683570,425599186;8049967,62334458;3;211,856505086446
683590,34172315;8049967,62334458;3;211,658371302077
683610,257847114;8049967,62334458;3;211,458453060665
683630,173971079;8049967,62334458;3;211,259539240611
683650,090095043;8049967,62334458;3;211,064741552655
683670,006219007;8049967,62334458;3;210,877501193141
683211,935367831;8049947,64017303;3;213,80117404526
683231,851491795;8049947,64017303;3;213,840759273984
683251,767615759;8049947,64017303;3;213,874383177289
683271,683739723;8049947,64017303;3;213,901269631891
683291,599863688;8049947,64017303;3;213,920596833239
683311,515987652;8049947,64017303;3;213,931457312806
683331,432111616;8049947,64017303;3;213,93278967451
683351,34823558;8049947,64017303;3;213,92327465632
683371,264359544;8049947,64017303;3;213,901187805605
683391,180483508;8049947,64017303;3;213,864196335015
683411,096607473;8049947,64017303;3;213,809079922525
683431,012731437;8049947,64017303;3;213,73147731488
683450,928855401;8049947,64017303;3;213,626636044566
683470,844979365;8049947,64017303;3;213,492837462075
683490,761103329;8049947,64017303;3;213,333742909653
683510,677227293;8049947,64017303;3;213,155265207794
683530,593351258;8049947,64017303;3;212,962673996784
683550,509475222;8049947,64017303;3;212,760229826269
683570,425599186;8049947,64017303;3;212,551509882349
683590,34172315;8049947,64017303;3;212,339706751997
683610,257847114;8049947,64017303;3;212,12784879952
683630,173971079;8049947,64017303;3;211,918955802404
683650,090095043;8049947,64017303;3;211,716132537947
683211,935367831;8049927,65700148;3;214,559079474521
683231,851491795;8049927,65700148;3;214,607360852005
683251,767615759;8049927,65700148;3;214,648938696461
683271,683739723;8049927,65700148;3;214,682942728173
683291,599863688;8049927,65700148;3;214,708455010192
683311,515987652;8049927,65700148;3;214,72445560227
683331,432111616;8049927,65700148;3;214,729725967565
683351,34823558;8049927,65700148;3;214,7226986223
683371,264359544;8049927,65700148;3;214,701250465339
683391,180483508;8049927,65700148;3;214,66247272575
683411,096607473;8049927,65700148;3;214,602552883675
683431,012731437;8049927,65700148;3;214,517117357087
683450,928855401;8049927,65700148;3;214,402544152816
683470,844979365;8049927,65700148;3;214,25804534662
683490,761103329;8049927,65700148;3;214,08664347003
683510,677227293;8049927,65700148;3;213,893825332111
683530,593351258;8049927,65700148;3;213,685529401922
683550,509475222;8049927,65700148;3;213,46706669373
683570,425599186;8049927,65700148;3;213,242921789681
683590,34172315;8049927,65700148;3;213,016922288879
683610,257847114;8049927,65700148;3;212,792475030606
683630,173971079;8049927,65700148;3;212,572758711875
683211,935367831;8049907,67382993;3;215,312091140156
683231,851491795;8049907,67382993;3;215,369111196873
683251,767615759;8049907,67382993;3;215,418640483143
683271,683739723;8049907,67382993;3;215,4597201395
683291,599863688;8049907,67382993;3;215,491365241872
683311,515987652;8049907,67382993;3;215,512508567053
683331,432111616;8049907,67382993;3;215,52189104543
683351,34823558;8049907,67382993;3;215,517879962999
683371,264359544;8049907,67382993;3;215,498201437947
683391,180483508;8049907,67382993;3;215,459614658573
683411,096607473;8049907,67382993;3;215,397702345785
683431,012731437;8049907,67382993;3;215,307269075219
683450,928855401;8049907,67382993;3;215,184008728662
683470,844979365;8049907,67382993;3;215,027061961669
683490,761103329;8049907,67382993;3;214,840170671975
683510,677227293;8049907,67382993;3;214,630059799182
683530,593351258;8049907,67382993;3;214,403925274877
683550,509475222;8049907,67382993;3;214,168041184358
683570,425599186;8049907,67382993;3;213,927528534505
683590,34172315;8049907,67382993;3;213,686601362481
683610,257847114;8049907,67382993;3;213,448869995821
683630,173971079;8049907,67382993;3;213,217569591113
683211,935367831;8049887,69065839;3;216,059213787525
683231,851491795;8049887,69065839;3;216,124990471883
683251,767615759;8049887,69065839;3;216,182418387825
683271,683739723;8049887,69065839;3;216,230447645935
683291,599863688;8049887,69065839;3;216,268051072116
683311,515987652;8049887,69065839;3;216,294182075957
683331,432111616;8049887,69065839;3;216,307674034227
683351,34823558;8049887,69065839;3;216,30705457427
683371,264359544;8049887,69065839;3;216,29023255521
683391,180483508;8049887,69065839;3;216,254000229574
683411,096607473;8049887,69065839;3;216,193365729367
683431,012731437;8049887,69065839;3;216,101248907625
683450,928855401;8049887,69065839;3;215,970404739803
683470,844979365;8049887,69065839;3;215,798738862425
683510,677227293;8049887,69065839;3;215,361204994832
683530,593351258;8049887,69065839;3;215,114651380699
683550,509475222;8049887,69065839;3;214,859742348445
683570,425599186;8049887,69065839;3;214,601863476632
683590,34172315;8049887,69065839;3;214,345308895221
683610,257847114;8049887,69065839;3;214,093697474487
683211,935367831;8049867,70748684;3;216,799440798077
683231,851491795;8049867,70748684;3;216,873977989868
683251,767615759;8049867,70748684;3;216,939199358875
683271,683739723;8049867,70748684;3;216,993941004152
683291,599863688;8049867,70748684;3;217,037135177987
683311,515987652;8049867,70748684;3;217,067796866521
683331,432111616;8049867,70748684;3;217,084953360219
683351,34823558;8049867,70748684;3;217,087494498931
683371,264359544;8049867,70748684;3;217,073890686793
683391,180483508;8049867,70748684;3;217,041622240715
683411,096607473;8049867,70748684;3;216,985912570683
683431,012731437;8049867,70748684;3;216,897276783179
683450,928855401;8049867,70748684;3;216,761047985351
683470,844979365;8049867,70748684;3;216,570516586595
683490,761103329;8049867,70748684;3;216,338572212813
683510,677227293;8049867,70748684;3;216,082330558886
683530,593351258;8049867,70748684;3;215,813117712229
683550,509475222;8049867,70748684;3;215,538038289106
683570,425599186;8049867,70748684;3;215,262166915791
683590,34172315;8049867,70748684;3;214,989568380621
683610,257847114;8049867,70748684;3;214,723719606151
683211,935367831;8049847,72431529;3;217,531755715605
683231,851491795;8049847,72431529;3;217,615068272964
683251,767615759;8049847,72431529;3;217,687942858672
683271,683739723;8049847,72431529;3;217,749046792406
683291,599863688;8049847,72431529;3;217,797235572408
683311,515987652;8049847,72431529;3;217,831575603222
683331,432111616;8049847,72431529;3;217,85130803497
683351,34823558;8049847,72431529;3;217,855752776102
683371,264359544;8049847,72431529;3;217,844146366759
683391,180483508;8049847,72431529;3;217,8153199943
683411,096607473;8049847,72431529;3;217,766697681114
683431,012731437;8049847,72431529;3;217,689914083855
683450,928855401;8049847,72431529;3;217,555146511668
683470,844979365;8049847,72431529;3;217,335463289926
683490,761103329;8049847,72431529;3;217,06978699517
683510,677227293;8049847,72431529;3;216,785822510419
683530,593351258;8049847,72431529;3;216,493494432308
683550,509475222;8049847,72431529;3;216,19831584145
683570,425599186;8049847,72431529;3;215,904564755441
683590,34172315;8049847,72431529;3;215,615963785818
683211,935367831;8049827,74114375;3;218,255124994605
683231,851491795;8049827,74114375;3;218,347284087871
683251,767615759;8049827,74114375;3;218,427682480389
683271,683739723;8049827,74114375;3;218,494723521098
683291,599863688;8049827,74114375;3;218,54710758125
683311,515987652;8049827,74114375;3;218,583891343247
683331,432111616;8049827,74114375;3;218,604458382758
683351,34823558;8049827,74114375;3;218,608420082781
683371,264359544;8049827,74114375;3;218,595506190161
683391,180483508;8049827,74114375;3;218,565514241169
683411,096607473;8049827,74114375;3;218,518352116043
683431,012731437;8049827,74114375;3;218,454028683534
683450,928855401;8049827,74114375;3;218,349690972824
683470,844979365;8049827,74114375;3;218,068579327276
683490,761103329;8049827,74114375;3;217,769930383747
683510,677227293;8049827,74114375;3;217,462366182899
683530,593351258;8049827,74114375;3;217,14978623337
683550,509475222;8049827,74114375;3;216,836172618648
683570,425599186;8049827,74114375;3;216,525453732799
683590,34172315;8049827,74114375;3;216,221336789176
683211,935367831;8049807,7579722;3;218,968470382666
683231,851491795;8049807,7579722;3;219,069672319345
683251,767615759;8049807,7579722;3;219,157554602258
683271,683739723;8049807,7579722;3;219,230110727708
683291,599863688;8049807,7579722;3;219,28577063172
683311,515987652;8049807,7579722;3;219,323505281248
683331,432111616;8049807,7579722;3;219,342753462504
683351,34823558;8049807,7579722;3;219,343189755132
683371,264359544;8049807,7579722;3;219,324420880014
683391,180483508;8049807,7579722;3;219,285652100374
683411,096607473;8049807,7579722;3;219,225000041988
683431,012731437;8049807,7579722;3;219,135855072139
683450,928855401;8049807,7579722;3;218,984089707524
683470,844979365;8049807,7579722;3;218,728320687364
683490,761103329;8049807,7579722;3;218,425573930786
683510,677227293;8049807,7579722;3;218,105652352905
683530,593351258;8049807,7579722;3;217,777924039243
683550,509475222;8049807,7579722;3;217,448357971702
683570,425599186;8049807,7579722;3;217,121932034591
683590,34172315;8049807,7579722;3;216,802982748828
683610,257847114;8049807,7579722;3;216,495259201961
683211,935367831;8049787,77480065;3;219,670604511844
683231,851491795;8049787,77480065;3;219,781264404427
683251,767615759;8049787,77480065;3;219,876793678938
683271,683739723;8049787,77480065;3;219,954553485405
683291,599863688;8049787,77480065;3;220,012549424478
683311,515987652;8049787,77480065;3;220,04963511802
683331,432111616;8049787,77480065;3;220,065348668265
683351,34823558;8049787,77480065;3;220,059398149826
683371,264359544;8049787,77480065;3;220,030959566145
683391,180483508;8049787,77480065;3;219,977846647784
683411,096607473;8049787,77480065;3;219,895162779745
683431,012731437;8049787,77480065;3;219,772342721035
683450,928855401;8049787,77480065;3;219,590947771978
683470,844979365;8049787,77480065;3;219,341798299643
683490,761103329;8049787,77480065;3;219,043068460104
683510,677227293;8049787,77480065;3;218,716849480282
683550,509475222;8049787,77480065;3;218,033274242846
683570,425599186;8049787,77480065;3;217,691983924663
683590,34172315;8049787,77480065;3;217,358715982273
683610,257847114;8049787,77480065;3;217,037812493172
683630,173971079;8049787,77480065;3;216,7327538134
683192,019243867;8049767,7916291;3;220,225921188859
683211,935367831;8049767,7916291;3;220,360105608511
683231,851491795;8049767,7916291;3;220,48097651898
683251,767615759;8049767,7916291;3;220,584677692488
683271,683739723;8049767,7916291;3;220,667569428985
683291,599863688;8049767,7916291;3;220,726994625564
683311,515987652;8049767,7916291;3;220,76175424963
683331,432111616;8049767,7916291;3;220,771820117453
683351,34823558;8049767,7916291;3;220,757339148924
683371,264359544;8049767,7916291;3;220,717406230078
683391,180483508;8049767,7916291;3;220,648959247656
683411,096607473;8049767,7916291;3;220,54588809956
683431,012731437;8049767,7916291;3;220,398829127486
683450,928855401;8049767,7916291;3;220,197941754893
683470,844979365;8049767,7916291;3;219,940760763311
683490,761103329;8049767,7916291;3;219,636856995724
683510,677227293;8049767,7916291;3;219,301582846656
683530,593351258;8049767,7916291;3;218,949093688321
683550,509475222;8049767,7916291;3;218,59049532116
683570,425599186;8049767,7916291;3;218,234232075589
683590,34172315;8049767,7916291;3;217,886735197038
683610,257847114;8049767,7916291;3;217,552924887705
683630,173971079;8049767,7916291;3;217,236559426875
683192,019243867;8049747,80845756;3;220,888718547764
683211,935367831;8049747,80845756;3;221,035092423192
683231,851491795;8049747,80845756;3;221,167403834162
683251,767615759;8049747,80845756;3;221,28040384384
683271,683739723;8049747,80845756;3;221,36877555531
683291,599863688;8049747,80845756;3;221,428710742325
683311,515987652;8049747,80845756;3;221,459150746576
683331,432111616;8049747,80845756;3;221,461312474521
683351,34823558;8049747,80845756;3;221,436724623578
683371,264359544;8049747,80845756;3;221,385209099988
683391,180483508;8049747,80845756;3;221,303599549606
683411,096607473;8049747,80845756;3;221,185330353598
683431,012731437;8049747,80845756;3;221,021477517834
683450,928855401;8049747,80845756;3;220,804353599978
683470,844979365;8049747,80845756;3;220,532853511752
683490,761103329;8049747,80845756;3;220,214897853626
683510,677227293;8049747,80845756;3;219,864172804393
683530,593351258;8049747,80845756;3;219,495031841039
683550,509475222;8049747,80845756;3;219,119633052473
683570,425599186;8049747,80845756;3;218,747384348039
683590,34172315;8049747,80845756;3;218,385348999936
683610,257847114;8049747,80845756;3;218,038791020672
683630,173971079;8049747,80845756;3;217,71160687869
683650,090095043;8049747,80845756;3;217,406626790291
683192,019243867;8049727,82528601;3;221,533281439682
683211,935367831;8049727,82528601;3;221,692837673734
683231,851491795;8049727,82528601;3;221,838401010887
683251,767615759;8049727,82528601;3;221,962828006871
683271,683739723;8049727,82528601;3;222,057810060342
683291,599863688;8049727,82528601;3;222,117152779159
683311,515987652;8049727,82528601;3;222,140316849285
683331,432111616;8049727,82528601;3;222,131490763204
683351,34823558;8049727,82528601;3;222,095154485398
683371,264359544;8049727,82528601;3;222,032795453974
683391,180483508;8049727,82528601;3;221,941673323352
683411,096607473;8049727,82528601;3;221,814527774158
683431,012731437;8049727,82528601;3;221,640514730829
683450,928855401;8049727,82528601;3;221,409403483161
683470,844979365;8049727,82528601;3;221,119007808902
683490,761103329;8049727,82528601;3;220,778853973056
683510,677227293;8049727,82528601;3;220,405255701148
683530,593351258;8049727,82528601;3;220,014405960535
683550,509475222;8049727,82528601;3;219,619315941799
683570,425599186;8049727,82528601;3;219,229702278527
683590,34172315;8049727,82528601;3;218,852715933332
683630,173971079;8049727,82528601;3;218,156239090101
683650,090095043;8049727,82528601;3;217,843283589037
683670,006219007;8049727,82528601;3;217,556534035394
683192,019243867;8049707,84211446;3;222,155820449675
683211,935367831;8049707,84211446;3;222,329158940872
683231,851491795;8049707,84211446;3;222,490190135546
683251,767615759;8049707,84211446;3;222,629797632715
683271,683739723;8049707,84211446;3;222,734258342768
683291,599863688;8049707,84211446;3;222,791382197135
683311,515987652;8049707,84211446;3;222,80202006752
683331,432111616;8049707,84211446;3;222,777387688018
683351,34823558;8049707,84211446;3;222,727031050295
683371,264359544;8049707,84211446;3;222,654567588182
683391,180483508;8049707,84211446;3;222,558030465221
683411,096607473;8049707,84211446;3;222,429570120555
683431,012731437;8049707,84211446;3;222,254113540406
683450,928855401;8049707,84211446;3;222,012462460991
683470,844979365;8049707,84211446;3;221,697550289702
683510,677227293;8049707,84211446;3;220,9212929009
683530,593351258;8049707,84211446;3;220,503938036756
683550,509475222;8049707,84211446;3;220,086716482631
683570,425599186;8049707,84211446;3;219,67877125533
683590,34172315;8049707,84211446;3;219,286754187976
683610,257847114;8049707,84211446;3;218,915599825145
683630,173971079;8049707,84211446;3;218,568907205715
683650,090095043;8049707,84211446;3;218,249153887667
683192,019243867;8049687,85894291;3;222,75152958976
683211,935367831;8049687,85894291;3;222,937718733249
683231,851491795;8049687,85894291;3;223,115526802413
683251,767615759;8049687,85894291;3;223,275971554661
683271,683739723;8049687,85894291;3;223,397395250372
683291,599863688;8049687,85894291;3;223,449296620707
683311,515987652;8049687,85894291;3;223,437104796218
683331,432111616;8049687,85894291;3;223,39005085068
683351,34823558;8049687,85894291;3;223,323234383799
683371,264359544;8049687,85894291;3;223,240844934138
683391,180483508;8049687,85894291;3;223,14181513394
683411,096607473;8049687,85894291;3;223,019866097016
683431,012731437;8049687,85894291;3;222,857128146007
683450,928855401;8049687,85894291;3;222,613196908954
683470,844979365;8049687,85894291;3;222,262546172165
683490,761103329;8049687,85894291;3;221,845665753513
683530,593351258;8049687,85894291;3;220,957709899876
683550,509475222;8049687,85894291;3;220,517780655923
683570,425599186;8049687,85894291;3;220,091724326208
683590,34172315;8049687,85894291;3;219,685311162471
683610,257847114;8049687,85894291;3;219,303039664176
683650,090095043;8049687,85894291;3;218,623183820729
683192,019243867;8049667,87577137;3;223,315267448581
683211,935367831;8049667,87577137;3;223,510188393448
683231,851491795;8049667,87577137;3;223,701246531858
683251,767615759;8049667,87577137;3;223,884974481503
683271,683739723;8049667,87577137;3;224,043297876795
683291,599863688;8049667,87577137;3;224,081510222535
683311,515987652;8049667,87577137;3;224,028397476661
683331,432111616;8049667,87577137;3;223,955803225606
683351,34823558;8049667,87577137;3;223,872629038977
683371,264359544;8049667,87577137;3;223,779768961928
683391,180483508;8049667,87577137;3;223,676724809397
683411,096607473;8049667,87577137;3;223,56195208683
683431,012731437;8049667,87577137;3;223,428575725223
683450,928855401;8049667,87577137;3;223,211356268077
683470,844979365;8049667,87577137;3;222,790979740736
683490,761103329;8049667,87577137;3;222,31825752599
683610,257847114;8049667,87577137;3;219,654587842513
683630,173971079;8049667,87577137;3;219,293251360508
683650,090095043;8049667,87577137;3;218,964656078856
683192,019243867;8049647,89259982;3;223,843382915412
683211,935367831;8049647,89259982;3;224,039377371781
683231,851491795;8049647,89259982;3;224,231480011652
683251,767615759;8049647,89259982;3;224,417881115866
683271,683739723;8049647,89259982;3;224,589134129161
683291,599863688;8049647,89259982;3;224,615954487612
683311,515987652;8049647,89259982;3;224,545037762731
683331,432111616;8049647,89259982;3;224,460948360198
683351,34823558;8049647,89259982;3;224,366859182735
683371,264359544;8049647,89259982;3;224,262618065664
683391,180483508;8049647,89259982;3;224,147773126779
683411,096607473;8049647,89259982;3;224,021675681049
683431,012731437;8049647,89259982;3;223,881104761762
683450,928855401;8049647,89259982;3;223,66515610373
683470,844979365;8049647,89259982;3;223,210234486744
683192,019243867;8049627,90942827;3;224,335836824523
683211,935367831;8049627,90942827;3;224,52477023713
683231,851491795;8049627,90942827;3;224,704046799288
683251,767615759;8049627,90942827;3;224,865342063902
683271,683739723;8049627,90942827;3;224,984946739976
683291,599863688;8049627,90942827;3;225,020858594671
683311,515987652;8049627,90942827;3;224,981368493303
683331,432111616;8049627,90942827;3;224,904817241591
683351,34823558;8049627,90942827;3;224,806564456676
683371,264359544;8049627,90942827;3;224,690234488864
683391,180483508;8049627,90942827;3;224,555102501889
683411,096607473;8049627,90942827;3;224,396149531562
683431,012731437;8049627,90942827;3;224,196803750632
